order_id,order_date,product,category,region,city,customer_segment,unit_price,quantity,sales,profit
ORD100254,2024-05-24,AlphaPhone 11,Phones,East,Kolkata,Consumer,13761.88,1,13761.88,5431.16
ORD100255,2023-12-21,AlphaPhone X,Phones,Central,Bhopal,Corporate,4146.52,1,4146.52,1251.09
ORD100256,2023-10-21,4KTV,TVs,North,Jaipur,Small Business,31208.68,1,31208.68,13630.24
ORD100257,2024-12-19,4KTV,TVs,East,Bhubaneswar,Small Business,51909.86,1,51909.86,17005.98
ORD100258,2024-12-04,SmartWatch S,Wearables,Central,Indore,Consumer,5606.76,1,5606.76,2411.56
ORD100259,2023-06-30,GammaBook,Laptops,Central,Bhopal,Consumer,65445.9,1,65445.9,23740.7
ORD100260,2024-07-02,DroneX,Drones,North,Delhi,Consumer,55605.29,1,55605.29,10324.61
ORD100261,2024-03-20,DroneX,Drones,South,Bengaluru,Consumer,49937.28,1,49937.28,9113.26
ORD100262,2024-06-12,GammaBook,Laptops,East,Kolkata,Consumer,66071.66,2,132143.32,43634.15
ORD100263,2023-03-17,CameraPro,Cameras,South,Bengaluru,Home Office,49723.89,1,49723.89,8943.4
ORD100264,2023-05-03,CameraPro,Cameras,East,Kolkata,Corporate,46979.55,1,46979.55,16082.98
ORD100265,2024-07-12,CameraPro,Cameras,North,Chandigarh,Corporate,52889.47,1,52889.47,21468.16
ORD100266,2023-10-13,FitnessBand,Wearables,West,Pune,Consumer,13685.06,1,13685.06,4854.02
ORD100267,2023-08-27,GammaBook,Laptops,East,Patna,Corporate,70416.11,1,70416.11,12453.43
ORD100268,2023-11-21,SmartWatch S,Wearables,North,Chandigarh,Small Business,3261.81,1,3261.81,490.46
ORD100269,2024-08-08,AlphaPhone X,Phones,Central,Indore,Home Office,36843.24,1,36843.24,11245.22
ORD100270,2023-09-13,DroneX,Drones,Central,Nagpur,Home Office,50272.19,1,50272.19,12402.73
ORD100271,2024-02-14,4KTV,TVs,South,Bengaluru,Consumer,22548.85,1,22548.85,9861.2
ORD100272,2023-03-12,SmartWatch S,Wearables,East,Patna,Corporate,12802.22,1,12802.22,3430.78
ORD100273,2024-09-09,AlphaPhone 11,Phones,South,Chennai,Small Business,37271.01,1,37271.01,14447.44
ORD100274,2023-07-24,GammaBook,Laptops,Central,Nagpur,Home Office,52716.5,1,52716.5,19183.82
ORD100275,2023-03-21,AlphaPhone X,Phones,West,Pune,Consumer,29421.45,1,29421.45,5407.9
ORD100276,2023-02-20,DroneX,Drones,West,Mumbai,Consumer,42712.77,1,42712.77,16851.49
ORD100277,2023-08-31,FitnessBand,Wearables,West,Goa,Corporate,12380.9,1,12380.9,3764.75
ORD100278,2023-02-03,AlphaPhone 11,Phones,West,Pune,Corporate,24445.87,2,48891.74,8966.8
ORD100279,2023-05-11,BetaPad Pro,Tablets,West,Goa,Consumer,28101.99,1,28101.99,4622.64
ORD100280,2024-05-28,HomeSpeaker,Audio,West,Goa,Small Business,19664.95,2,39329.9,10710.97
ORD100281,2023-09-04,GammaBook,Laptops,Central,Indore,Small Business,61249.93,1,61249.93,20334.41
ORD100282,2024-06-23,CameraPro,Cameras,West,Goa,Home Office,40800.85,2,81601.7,17570.45
ORD100283,2024-01-10,SmartWatch S,Wearables,North,Jaipur,Corporate,22576.98,1,22576.98,10157.49
ORD100284,2023-02-23,GammaBook,Laptops,South,Hyderabad,Consumer,82330.3,1,82330.3,36585.95
ORD100285,2023-05-17,CameraPro,Cameras,North,Delhi,Home Office,59666.19,1,59666.19,15112.28
ORD100286,2023-11-01,SmartWatch S,Wearables,Central,Nagpur,Home Office,2040.28,1,2040.28,820.07
ORD100287,2024-04-12,HomeSpeaker,Audio,East,Patna,Small Business,21839.09,1,21839.09,3670.05
ORD100288,2023-01-02,BetaPad Pro,Tablets,West,Mumbai,Small Business,34354.97,1,34354.97,11538.61
ORD100289,2023-06-16,DroneX,Drones,North,Delhi,Corporate,34946.78,1,34946.78,12124.37
ORD100290,2023-03-26,HomeSpeaker,Audio,East,Bhubaneswar,Corporate,14062.92,1,14062.92,5514.92
ORD100291,2023-03-02,BetaPad Pro,Tablets,West,Goa,Consumer,57986.73,2,115973.46,38034.45
ORD100292,2023-10-12,BetaPad Pro,Tablets,Central,Indore,Corporate,52361.9,1,52361.9,17453.98
ORD100293,2024-08-27,BetaPad Pro,Tablets,East,Patna,Corporate,17613.93,1,17613.93,3921.55
ORD100294,2023-05-19,SmartWatch S,Wearables,North,Chandigarh,Home Office,15599.89,1,15599.89,4220.86
ORD100295,2023-05-02,HomeSpeaker,Audio,East,Patna,Consumer,1111.88,1,1111.88,254.79
ORD100296,2024-05-31,FitnessBand,Wearables,West,Goa,Home Office,15436.52,1,15436.52,4624.51
ORD100297,2024-10-28,DroneX,Drones,North,Delhi,Consumer,39230.82,1,39230.82,10904.18
ORD100298,2024-04-14,SmartWatch S,Wearables,East,Patna,Consumer,3031.46,1,3031.46,929.09
ORD100299,2024-12-08,GammaBook,Laptops,East,Bhubaneswar,Home Office,89333.05,1,89333.05,34925.26
ORD100300,2024-11-12,HomeSpeaker,Audio,North,Jaipur,Corporate,3042.97,1,3042.97,638.82
ORD100301,2023-11-16,GammaBook,Laptops,East,Bhubaneswar,Corporate,84210.66,1,84210.66,34936.24
ORD100302,2023-09-13,HomeSpeaker,Audio,West,Mumbai,Consumer,12670.83,1,12670.83,5299.48
ORD100303,2023-09-09,AlphaPhone 11,Phones,West,Goa,Small Business,27939.32,1,27939.32,8142.32
ORD100304,2024-06-17,BetaPad Pro,Tablets,East,Bhubaneswar,Home Office,1073.21,1,1073.21,380.05
ORD100305,2024-03-28,AlphaPhone 11,Phones,South,Hyderabad,Home Office,26406.13,1,26406.13,5849.96
ORD100306,2024-11-26,CameraPro,Cameras,South,Chennai,Small Business,39679.62,1,39679.62,16991.53
ORD100307,2024-09-14,SmartWatch S,Wearables,North,Delhi,Corporate,11450.15,1,11450.15,1889.05
ORD100308,2024-10-02,AlphaPhone 11,Phones,Central,Nagpur,Home Office,55367.42,1,55367.42,21435.99
ORD100309,2023-10-03,BetaPad Pro,Tablets,South,Hyderabad,Small Business,1498.9,1,1498.9,352.12
ORD100310,2024-05-30,CameraPro,Cameras,Central,Nagpur,Small Business,46592.73,1,46592.73,9638.6
ORD100311,2023-04-05,BetaPad Pro,Tablets,North,Chandigarh,Home Office,37355.66,1,37355.66,16700.4
ORD100312,2023-07-06,GammaBook,Laptops,Central,Bhopal,Consumer,74778.68,1,74778.68,21623.31
ORD100313,2023-06-04,4KTV,TVs,West,Mumbai,Home Office,61269.42,1,61269.42,23243.98
ORD100314,2023-07-04,BetaPad Pro,Tablets,East,Patna,Corporate,57808.77,1,57808.77,14443.05
ORD100315,2024-06-21,CameraPro,Cameras,Central,Bhopal,Small Business,48704.25,2,97408.5,29296.59
ORD100316,2023-01-17,HomeSpeaker,Audio,Central,Indore,Small Business,1871.86,3,5615.58,2455.87
ORD100317,2024-10-23,AlphaPhone 11,Phones,East,Kolkata,Home Office,41849.87,1,41849.87,16232.4
ORD100318,2024-09-07,AlphaPhone 11,Phones,North,Jaipur,Corporate,44111.62,1,44111.62,14394.19
ORD100319,2024-06-02,SmartWatch S,Wearables,North,Jaipur,Small Business,12907.71,1,12907.71,2757.08
ORD100320,2024-10-04,FitnessBand,Wearables,South,Mysuru,Home Office,6681.34,1,6681.34,1612.69
ORD100321,2023-08-04,BetaPad Pro,Tablets,East,Patna,Home Office,11875.03,1,11875.03,2742.53
ORD100322,2024-03-28,SmartWatch S,Wearables,East,Bhubaneswar,Consumer,480.69,1,480.69,182.94
ORD100323,2023-10-18,AlphaPhone 11,Phones,Central,Indore,Small Business,56227.63,1,56227.63,22750.49
ORD100324,2024-06-04,DroneX,Drones,North,Delhi,Corporate,53876.33,1,53876.33,12052.73
ORD100325,2024-09-12,HomeSpeaker,Audio,North,Delhi,Consumer,9569.95,1,9569.95,1509.83
ORD100326,2023-07-19,HomeSpeaker,Audio,West,Pune,Small Business,32739.57,1,32739.57,8633.87
ORD100327,2023-01-23,HomeSpeaker,Audio,North,Delhi,Small Business,20037.83,1,20037.83,3655.28
ORD100328,2023-02-15,GammaBook,Laptops,South,Bengaluru,Small Business,71663.95,1,71663.95,22973.72
ORD100329,2023-05-08,BetaPad Pro,Tablets,South,Mysuru,Small Business,13129.61,1,13129.61,3806.5
ORD100330,2024-03-29,CameraPro,Cameras,East,Kolkata,Home Office,25174.69,1,25174.69,10738.68
ORD100331,2023-03-17,HomeSpeaker,Audio,East,Patna,Consumer,1868.51,2,3737.02,1154.1
ORD100332,2023-12-26,FitnessBand,Wearables,North,Chandigarh,Consumer,2647.13,1,2647.13,521.68
ORD100333,2023-07-21,BetaPad Pro,Tablets,Central,Nagpur,Home Office,54590.74,1,54590.74,15538.58
ORD100334,2023-01-04,AlphaPhone 11,Phones,East,Patna,Corporate,24498.38,1,24498.38,4614.22
ORD100335,2024-03-07,FitnessBand,Wearables,South,Hyderabad,Consumer,22598.54,1,22598.54,9561.15
ORD100336,2023-04-11,GammaBook,Laptops,South,Mysuru,Home Office,63662.17,1,63662.17,13635.93
ORD100337,2024-01-10,AlphaPhone X,Phones,North,Chandigarh,Small Business,45791.75,1,45791.75,15013.93
ORD100338,2023-04-19,SmartWatch S,Wearables,Central,Indore,Small Business,10696.68,1,10696.68,2502.2
ORD100339,2024-03-04,AlphaPhone 11,Phones,East,Kolkata,Small Business,45292.08,2,90584.16,36976.46
ORD100340,2024-04-15,GammaBook,Laptops,South,Mysuru,Home Office,57896.3,1,57896.3,21521.4
ORD100341,2023-11-27,AlphaPhone X,Phones,North,Chandigarh,Corporate,23008.32,1,23008.32,6547.96
ORD100342,2024-03-26,AlphaPhone 11,Phones,West,Goa,Small Business,25690.05,1,25690.05,6356.64
ORD100343,2024-01-31,4KTV,TVs,East,Patna,Small Business,53963.01,1,53963.01,23140.38
ORD100344,2024-05-14,DroneX,Drones,North,Jaipur,Small Business,38203.21,1,38203.21,7643.72
ORD100345,2024-11-02,GammaBook,Laptops,East,Bhubaneswar,Home Office,86807.39,1,86807.39,19482.49
ORD100346,2023-01-31,CameraPro,Cameras,South,Mysuru,Consumer,59929.91,1,59929.91,22005.5
ORD100347,2024-07-08,CameraPro,Cameras,South,Mysuru,Corporate,40642.05,1,40642.05,11889.9
ORD100348,2023-08-25,SmartWatch S,Wearables,South,Bengaluru,Corporate,18767.31,1,18767.31,3382.9
ORD100349,2024-02-20,AlphaPhone 11,Phones,South,Bengaluru,Consumer,46057.61,1,46057.61,13313.8
ORD100350,2024-08-16,AlphaPhone 11,Phones,East,Patna,Home Office,49689.28,1,49689.28,11289.18
ORD100351,2024-05-09,4KTV,TVs,South,Chennai,Consumer,14657.11,1,14657.11,2492.29
ORD100352,2023-04-17,AlphaPhone 11,Phones,North,Jaipur,Small Business,11447.27,3,34341.81,13717.94
ORD100353,2024-08-06,BetaPad Pro,Tablets,South,Chennai,Home Office,39482.83,1,39482.83,15726.48
ORD100354,2024-01-06,GammaBook,Laptops,West,Pune,Corporate,85635.06,1,85635.06,25664.2
ORD100355,2024-08-11,4KTV,TVs,North,Delhi,Consumer,49438.26,1,49438.26,8590.92
ORD100356,2023-04-22,FitnessBand,Wearables,West,Mumbai,Consumer,8659.64,1,8659.64,3246.51
ORD100357,2023-04-14,FitnessBand,Wearables,North,Jaipur,Corporate,16536.42,1,16536.42,5101.39
ORD100358,2024-12-27,AlphaPhone X,Phones,Central,Indore,Corporate,23228.93,1,23228.93,5911.98
ORD100359,2023-10-08,CameraPro,Cameras,West,Mumbai,Corporate,45425.84,1,45425.84,11446.0
ORD100360,2024-07-25,4KTV,TVs,South,Chennai,Corporate,37316.88,1,37316.88,5797.29
ORD100361,2024-01-06,AlphaPhone 11,Phones,North,Delhi,Consumer,56142.55,1,56142.55,9713.4
ORD100362,2023-03-11,CameraPro,Cameras,North,Delhi,Home Office,37961.48,1,37961.48,15069.11
ORD100363,2024-03-24,DroneX,Drones,Central,Indore,Corporate,41130.29,1,41130.29,17818.23
ORD100364,2023-07-18,BetaPad Pro,Tablets,South,Bengaluru,Small Business,34972.8,1,34972.8,10452.77
ORD100365,2024-12-09,HomeSpeaker,Audio,West,Pune,Home Office,5709.1,1,5709.1,1308.7
ORD100366,2024-08-30,CameraPro,Cameras,North,Chandigarh,Small Business,43644.68,1,43644.68,8095.45
ORD100367,2023-05-12,BetaPad Pro,Tablets,South,Hyderabad,Consumer,20172.47,1,20172.47,5909.25
ORD100368,2024-03-30,AlphaPhone X,Phones,East,Patna,Corporate,34229.62,1,34229.62,10649.21
ORD100369,2024-03-28,DroneX,Drones,North,Chandigarh,Corporate,36515.33,1,36515.33,12605.44
ORD100370,2023-11-23,AlphaPhone 11,Phones,North,Delhi,Small Business,103.01,1,103.01,27.81
ORD100371,2024-04-06,DroneX,Drones,East,Bhubaneswar,Home Office,48029.12,2,96058.24,28696.86
ORD100372,2024-03-23,AlphaPhone X,Phones,West,Mumbai,Small Business,44163.95,1,44163.95,16364.29
ORD100373,2023-10-14,SmartWatch S,Wearables,West,Mumbai,Small Business,5798.45,1,5798.45,1169.13
ORD100374,2023-04-13,AlphaPhone X,Phones,Central,Nagpur,Consumer,26760.86,1,26760.86,11228.01
ORD100375,2024-10-16,AlphaPhone 11,Phones,Central,Indore,Consumer,46636.55,1,46636.55,11055.19
ORD100376,2024-10-01,DroneX,Drones,West,Mumbai,Home Office,87797.11,1,87797.11,26185.82
ORD100377,2024-07-25,DroneX,Drones,South,Chennai,Consumer,52953.84,1,52953.84,8212.1
ORD100378,2023-01-12,BetaPad Pro,Tablets,Central,Indore,Consumer,1256.8,1,1256.8,418.93
ORD100379,2024-03-03,AlphaPhone X,Phones,North,Jaipur,Consumer,42868.51,1,42868.51,10447.88
ORD100380,2023-06-18,DroneX,Drones,East,Patna,Home Office,50933.23,1,50933.23,10665.68
ORD100381,2023-07-19,DroneX,Drones,Central,Nagpur,Consumer,18312.65,1,18312.65,7198.74
ORD100382,2024-03-17,DroneX,Drones,North,Chandigarh,Consumer,35018.13,1,35018.13,13834.17
ORD100383,2024-10-21,CameraPro,Cameras,North,Delhi,Small Business,72463.47,1,72463.47,11002.38
ORD100384,2024-02-19,BetaPad Pro,Tablets,North,Delhi,Home Office,51815.13,2,103630.26,37203.8
ORD100385,2023-10-16,HomeSpeaker,Audio,West,Pune,Small Business,1022.25,1,1022.25,394.49
ORD100386,2023-09-24,4KTV,TVs,East,Patna,Consumer,39214.23,1,39214.23,8025.49
ORD100387,2023-01-25,BetaPad Pro,Tablets,Central,Bhopal,Consumer,46.63,1,46.63,9.6
ORD100388,2023-10-24,AlphaPhone 11,Phones,North,Jaipur,Small Business,31006.64,1,31006.64,11316.91
ORD100389,2024-05-12,AlphaPhone X,Phones,North,Jaipur,Corporate,38223.17,1,38223.17,13393.86
ORD100390,2023-11-03,DroneX,Drones,Central,Bhopal,Home Office,53690.14,1,53690.14,13899.93
ORD100391,2024-08-03,4KTV,TVs,South,Bengaluru,Home Office,49081.49,1,49081.49,17937.55
ORD100392,2023-01-24,CameraPro,Cameras,East,Kolkata,Corporate,43058.09,1,43058.09,18681.01
ORD100393,2023-01-22,GammaBook,Laptops,South,Hyderabad,Small Business,54541.42,1,54541.42,20489.63
ORD100394,2024-08-05,DroneX,Drones,South,Hyderabad,Small Business,56898.8,1,56898.8,16867.45
ORD100395,2023-09-14,4KTV,TVs,South,Hyderabad,Corporate,37317.71,2,74635.42,23624.89
ORD100396,2024-10-22,FitnessBand,Wearables,North,Chandigarh,Corporate,3538.17,1,3538.17,1475.61
ORD100397,2024-02-03,SmartWatch S,Wearables,Central,Indore,Consumer,13919.88,1,13919.88,4106.54
ORD100398,2024-12-30,AlphaPhone 11,Phones,South,Mysuru,Corporate,30547.43,1,30547.43,12682.97
ORD100399,2024-04-05,AlphaPhone X,Phones,North,Delhi,Home Office,21425.07,1,21425.07,5818.61
ORD100400,2024-01-11,GammaBook,Laptops,West,Mumbai,Small Business,54846.91,1,54846.91,18634.5
ORD100401,2024-05-09,BetaPad Pro,Tablets,West,Mumbai,Corporate,7964.32,2,15928.64,3915.45
ORD100402,2023-08-02,GammaBook,Laptops,East,Patna,Consumer,53713.1,1,53713.1,8708.15
ORD100403,2024-07-09,FitnessBand,Wearables,North,Jaipur,Consumer,10486.8,1,10486.8,2322.37
ORD100404,2023-03-13,4KTV,TVs,West,Goa,Home Office,38228.57,2,76457.14,31667.53
ORD100405,2023-01-19,AlphaPhone X,Phones,West,Pune,Home Office,38050.43,1,38050.43,11103.94
ORD100406,2024-12-26,AlphaPhone X,Phones,Central,Indore,Corporate,16602.39,1,16602.39,4747.56
ORD100407,2024-07-21,FitnessBand,Wearables,North,Jaipur,Corporate,8656.53,1,8656.53,2131.01
ORD100408,2024-11-15,DroneX,Drones,West,Goa,Home Office,18652.21,1,18652.21,5068.08
ORD100409,2023-03-26,CameraPro,Cameras,South,Chennai,Small Business,57932.93,1,57932.93,14583.95
ORD100410,2024-09-25,HomeSpeaker,Audio,North,Jaipur,Corporate,10026.25,1,10026.25,3957.5
ORD100411,2023-03-11,BetaPad Pro,Tablets,West,Mumbai,Small Business,26817.84,1,26817.84,8941.46
ORD100412,2023-02-05,AlphaPhone X,Phones,East,Kolkata,Consumer,33981.12,2,67962.24,15073.05
ORD100413,2023-05-11,HomeSpeaker,Audio,Central,Nagpur,Consumer,1579.65,1,1579.65,652.35
ORD100414,2023-02-28,BetaPad Pro,Tablets,Central,Nagpur,Home Office,35954.22,1,35954.22,8155.5
ORD100415,2023-02-27,BetaPad Pro,Tablets,East,Patna,Small Business,27760.19,1,27760.19,11186.85
ORD100416,2023-06-02,HomeSpeaker,Audio,South,Chennai,Corporate,17224.83,2,34449.66,6819.82
ORD100417,2024-05-06,SmartWatch S,Wearables,North,Jaipur,Small Business,41601.7,1,41601.7,6952.42
ORD100418,2024-10-19,4KTV,TVs,Central,Indore,Home Office,30558.89,1,30558.89,5205.52
ORD100419,2023-06-04,HomeSpeaker,Audio,East,Kolkata,Consumer,282.05,1,282.05,108.94
ORD100420,2024-07-20,BetaPad Pro,Tablets,East,Bhubaneswar,Consumer,49909.31,1,49909.31,20920.91
ORD100421,2023-12-21,DroneX,Drones,East,Bhubaneswar,Corporate,40383.69,1,40383.69,12287.84
ORD100422,2024-08-14,AlphaPhone X,Phones,East,Patna,Small Business,12858.36,1,12858.36,4262.62
ORD100423,2023-09-24,GammaBook,Laptops,Central,Nagpur,Small Business,45259.68,1,45259.68,15158.56
ORD100424,2023-04-15,DroneX,Drones,North,Delhi,Corporate,42799.16,1,42799.16,13708.83
ORD100425,2023-05-26,CameraPro,Cameras,East,Patna,Consumer,30486.42,1,30486.42,10890.63
ORD100426,2024-04-09,4KTV,TVs,Central,Bhopal,Home Office,33709.13,2,67418.26,22072.3
ORD100427,2024-12-11,CameraPro,Cameras,South,Hyderabad,Consumer,32898.22,1,32898.22,7080.4
ORD100428,2024-10-03,BetaPad Pro,Tablets,Central,Bhopal,Consumer,28663.8,1,28663.8,6753.93
ORD100429,2024-12-05,AlphaPhone 11,Phones,North,Jaipur,Consumer,42409.29,1,42409.29,13019.95
ORD100430,2024-06-26,CameraPro,Cameras,South,Mysuru,Home Office,28343.79,1,28343.79,12339.63
ORD100431,2023-06-04,BetaPad Pro,Tablets,South,Mysuru,Consumer,37395.75,1,37395.75,13674.38
ORD100432,2023-05-18,4KTV,TVs,North,Jaipur,Home Office,42472.96,1,42472.96,11292.07
ORD100433,2024-03-01,CameraPro,Cameras,East,Bhubaneswar,Small Business,53027.87,1,53027.87,18594.88
ORD100434,2023-01-22,CameraPro,Cameras,North,Chandigarh,Consumer,51606.78,1,51606.78,12424.68
ORD100435,2023-12-24,GammaBook,Laptops,West,Goa,Home Office,85977.75,1,85977.75,19514.64
ORD100436,2024-10-03,AlphaPhone 11,Phones,East,Patna,Home Office,14523.66,1,14523.66,2575.2
ORD100437,2023-01-24,AlphaPhone 11,Phones,South,Mysuru,Corporate,41229.03,1,41229.03,16892.13
ORD100438,2023-08-11,AlphaPhone X,Phones,North,Chandigarh,Corporate,32300.81,1,32300.81,7025.99
ORD100439,2024-07-18,SmartWatch S,Wearables,West,Pune,Consumer,26289.74,1,26289.74,10917.55
ORD100440,2023-10-28,HomeSpeaker,Audio,West,Pune,Home Office,13963.94,1,13963.94,4167.87
ORD100441,2023-10-19,DroneX,Drones,West,Goa,Consumer,64982.26,1,64982.26,17806.95
ORD100442,2024-07-28,BetaPad Pro,Tablets,North,Jaipur,Consumer,12475.27,3,37425.81,12535.76
ORD100443,2023-05-23,CameraPro,Cameras,North,Jaipur,Corporate,27661.51,1,27661.51,8258.9
ORD100444,2023-12-20,GammaBook,Laptops,North,Jaipur,Home Office,77534.26,1,77534.26,24202.22
ORD100445,2024-08-10,4KTV,TVs,Central,Indore,Consumer,38039.71,1,38039.71,8437.62
ORD100446,2023-08-29,AlphaPhone 11,Phones,East,Bhubaneswar,Small Business,49339.4,1,49339.4,11086.09
ORD100447,2024-01-28,HomeSpeaker,Audio,North,Chandigarh,Consumer,6980.37,1,6980.37,2654.11
ORD100448,2024-01-04,AlphaPhone X,Phones,South,Chennai,Consumer,39482.41,1,39482.41,9560.47
ORD100449,2024-06-21,HomeSpeaker,Audio,Central,Nagpur,Corporate,2066.1,1,2066.1,439.8
ORD100450,2024-02-05,AlphaPhone X,Phones,North,Jaipur,Consumer,32736.55,1,32736.55,8730.47
ORD100451,2023-02-23,GammaBook,Laptops,North,Jaipur,Home Office,80642.93,1,80642.93,35238.72
ORD100452,2024-05-27,4KTV,TVs,South,Bengaluru,Small Business,23677.6,1,23677.6,6285.4
ORD100453,2024-06-25,CameraPro,Cameras,West,Mumbai,Small Business,43908.92,1,43908.92,7943.59
ORD100454,2024-11-06,4KTV,TVs,Central,Bhopal,Small Business,53344.86,1,53344.86,8490.13
ORD100455,2024-08-11,4KTV,TVs,East,Bhubaneswar,Corporate,53282.11,1,53282.11,14625.83
ORD100456,2023-09-23,AlphaPhone X,Phones,Central,Bhopal,Small Business,37054.22,1,37054.22,7596.83
ORD100457,2023-06-14,FitnessBand,Wearables,East,Patna,Home Office,47335.92,1,47335.92,11511.25
ORD100458,2023-12-06,HomeSpeaker,Audio,South,Hyderabad,Small Business,26281.85,1,26281.85,4512.4
ORD100459,2023-07-01,CameraPro,Cameras,East,Patna,Consumer,48018.02,1,48018.02,19426.6
ORD100460,2023-04-02,HomeSpeaker,Audio,West,Goa,Consumer,27891.88,1,27891.88,11291.2
ORD100461,2023-12-22,AlphaPhone 11,Phones,West,Mumbai,Consumer,36101.51,1,36101.51,10557.26
ORD100462,2024-12-15,CameraPro,Cameras,North,Jaipur,Consumer,41581.3,1,41581.3,9885.68
ORD100463,2024-02-21,SmartWatch S,Wearables,South,Bengaluru,Small Business,21297.04,2,42594.08,14872.22
ORD100464,2023-12-09,CameraPro,Cameras,South,Mysuru,Home Office,47645.77,1,47645.77,13205.96
ORD100465,2024-06-18,HomeSpeaker,Audio,North,Chandigarh,Corporate,17088.92,1,17088.92,7000.7
ORD100466,2024-04-19,CameraPro,Cameras,Central,Bhopal,Home Office,31763.63,1,31763.63,9157.11
ORD100467,2024-01-27,AlphaPhone X,Phones,East,Kolkata,Small Business,32110.41,2,64220.82,20367.87
ORD100468,2023-01-14,FitnessBand,Wearables,East,Bhubaneswar,Home Office,32762.44,1,32762.44,6743.7
ORD100469,2023-11-08,GammaBook,Laptops,Central,Bhopal,Small Business,64344.59,2,128689.18,41985.31
ORD100470,2023-11-11,GammaBook,Laptops,North,Delhi,Home Office,59738.5,1,59738.5,13368.22
ORD100471,2024-06-29,SmartWatch S,Wearables,West,Goa,Corporate,6921.01,1,6921.01,2550.35
ORD100472,2024-03-14,AlphaPhone X,Phones,North,Delhi,Consumer,20320.03,1,20320.03,4564.79
ORD100473,2024-04-29,GammaBook,Laptops,Central,Bhopal,Consumer,55759.52,1,55759.52,14834.95
ORD100474,2024-11-17,DroneX,Drones,East,Bhubaneswar,Consumer,65099.07,1,65099.07,12734.59
ORD100475,2024-06-26,CameraPro,Cameras,East,Kolkata,Home Office,67738.35,1,67738.35,19098.4
ORD100476,2024-02-04,4KTV,TVs,North,Delhi,Small Business,29810.37,2,59620.74,13392.19
ORD100477,2024-10-08,HomeSpeaker,Audio,Central,Nagpur,Home Office,18069.03,2,36138.06,11054.87
ORD100478,2024-04-09,4KTV,TVs,West,Mumbai,Small Business,32639.71,1,32639.71,11539.92
ORD100479,2024-01-03,HomeSpeaker,Audio,Central,Nagpur,Small Business,7799.89,1,7799.89,2075.68
ORD100480,2023-05-18,BetaPad Pro,Tablets,West,Mumbai,Corporate,43056.1,1,43056.1,14745.27
ORD100481,2023-08-20,FitnessBand,Wearables,West,Pune,Home Office,7906.91,2,15813.82,5789.08
ORD100482,2024-04-09,FitnessBand,Wearables,East,Bhubaneswar,Consumer,2032.8,1,2032.8,836.98
ORD100483,2023-09-06,AlphaPhone 11,Phones,North,Jaipur,Small Business,25292.92,1,25292.92,9918.76
ORD100484,2024-05-28,4KTV,TVs,Central,Indore,Consumer,54702.0,1,54702.0,19354.44
ORD100485,2023-03-30,HomeSpeaker,Audio,South,Mysuru,Small Business,257.84,1,257.84,50.52
ORD100486,2024-07-15,4KTV,TVs,East,Bhubaneswar,Small Business,41371.49,1,41371.49,7969.88
ORD100487,2024-10-17,FitnessBand,Wearables,Central,Indore,Small Business,42676.95,1,42676.95,8930.41
ORD100488,2024-02-20,SmartWatch S,Wearables,East,Patna,Small Business,358.22,2,716.44,306.75
